rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2XW4DbS6NddZxRPm5rMCeY","Drake","God's Plan","Cash Money/Drake LP6",1,1,5,"53416337"
2,"spotify:track:2Imq77E6CEJR5TPUxlJvTY","Kendrick Lamar, SZA","All The Stars (with SZA)","Black Panther (TDE/DMG) PS",2,2,7,"30168080"
3,"spotify:track:6tHWl8ows5JOZq9Yfaqn3M","Bazzi","Mine","iamcosmic",3,7,5,"23666856"
4,"spotify:track:4ofvoCdXq99vpMZO4Cfp8x","The Weeknd, Kendrick Lamar","Pray For Me","Universal Republic Records",3,3,3,"22395543"
5,"spotify:track:76cy1WJvNGJTj78UqeA5zr","Dua Lipa","IDGAF","Urban",4,6,8,"21322467"
6,"spotify:track:2U7Hu2RaNQNRi7izoJyZaX","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",1,4,23,"21291755"
7,"spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL","BlocBoy JB, Drake","Look Alive (feat. Drake)","Bloc Nation",7,11,2,"19920253"
8,"spotify:track:1rfofaqEpACxVEHIZBJe6W","Camila Cabello, Young Thug","Havana (feat. Young Thug)","Syco Music/Epic",1,5,29,"19736610"
9,"spotify:track:2j2fIJGh4PMdXt9ULI5Tlc","Daddy Yankee","Dura","El Cartel Records (EC3)",9,10,5,"18068532"
10,"spotify:track:08bNPGLD8AhKpnnERrAc6G","Marshmello, Anne-Marie","FRIENDS","Atlantic Records UK",10,25,2,"17913457"
11,"spotify:track:09IStsImFySgyp0pIQdqAc","Zedd, Maren Morris, Grey","The Middle","UMGRI Interscope",11,12,4,"17897973"
12,"spotify:track:5UEnHoDYpsxlfzWLZIc7LD","Eminem, Ed Sheeran","River (feat. Ed Sheeran)","Aftermath",2,9,10,"17596221"
13,"spotify:track:5CLGzJsGqhCEECcpnFQA8x","Rudimental, Jess Glynne, Macklemore, Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Atlantic Records UK",13,15,5,"17508441"
14,"spotify:track:3Vo4wInECJQuz9BIBMOu8i","Bruno Mars, Cardi B","Finesse - Remix; feat. Cardi B","Atlantic Records",4,8,7,"16499044"
15,"spotify:track:2IKZkwHI5zsZf70STuhvOX","The Chainsmokers","Sick Boy","Disruptor Records/Columbia",14,22,5,"15514241"
16,"spotify:track:1zsG4eaZmkA1dvjDDsAGLK","Luis Fonsi, Demi Lovato","Échame La Culpa","UMLE - Latino",7,13,14,"15494467"
17,"spotify:track:4eWQlBRaTjPPUlzacqEeoQ","Camila Cabello","Never Be the Same","Syco Music/Epic",4,14,11,"15352945"
18,"spotify:track:3ITvHA9zhZZdBJsOsAUegF","Bad Bunny","Amorfoda","Rimas Entertainment LLC",18,-1,1,"14639577"
19,"spotify:track:2UVbBKQOdFAekPTRsnkzcf","Migos","Stir Fry","Quality Control Music, LLC",16,21,8,"14468212"
20,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",4,17,51,"14209752"
21,"spotify:track:7EmGUiUaOSGDnUUQUDrOXC","Selena Gomez, Marshmello","Wolves","Selena Gomez PS",3,16,18,"14181680"
22,"spotify:track:2ekn2ttSfGqwhhate0LSR0","Dua Lipa","New Rules","Urban",2,18,33,"14158930"
23,"spotify:track:7iDa6hUg2VgEL1o1HjmfBn","Bebe Rexha, Florida Georgia Line","Meant to Be (feat. Florida Georgia Line)","Warner Records",21,23,23,"13973085"
24,"spotify:track:5k38wzpLb15YgncyWdTZE4","G-Eazy, Halsey","Him & I (with Halsey)","BPG/RVG/RCA Records",7,20,12,"13570902"
25,"spotify:track:45Egmo7icyopuzJN0oMEdk","Khalid, Normani","Love Lies","RCA Records Label",25,-1,1,"13554767"
